u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,speed_kph,travel_time,bridge,width,junction,ref,access
9857352343,3937657014,0,155598708,False,,,residential,,False,501.143,"LINESTRING (-75.5123138 6.1865535, -75.5123471 6.1865128, -75.5123618 6.1864634, -75.5123618 6.1864301, -75.5123162 6.1863434, -75.5122626 6.1862754, -75.5122143 6.1861928, -75.5122036 6.1861061, -75.5121982 6.1860354, -75.5121969 6.1859541, -75.5121593 6.1857995, -75.5121137 6.1856701, -75.5120614 6.1854941, -75.5120105 6.1853808, -75.5118173 6.1851288, -75.5115625 6.1848568, -75.5112729 6.1845182, -75.5111522 6.1843555, -75.5111146 6.1842462, -75.5110985 6.1840835, -75.5111052 6.1839382, -75.5110677 6.1838262, -75.5110073 6.1837355, -75.5109349 6.1836302, -75.5108759 6.1835022, -75.5108544 6.1833662, -75.5108652 6.1832249, -75.5109237 6.1831023, -75.5109657 6.1829657, -75.5109815 6.1828333, -75.5109664 6.182682, -75.5110151 6.1825417)",35.0,51.5,,,,,
9857352343,3937718730,0,390607052,False,,,unclassified,,False,1105.124,"LINESTRING (-75.5123138 6.1865535, -75.5123296 6.18658, -75.5125375 6.1867514, -75.5126068 6.1868037, -75.5127944 6.1868697, -75.5128775 6.1869207, -75.5132114 6.1871943, -75.5133324 6.1873167, -75.513474 6.187425, -75.51371 6.187652, -75.513876 6.187769, -75.514094 6.187966, -75.5141388 6.1880061, -75.514171 6.188052, -75.514289 6.188269, -75.5143866 6.1884287, -75.5144244 6.1885034, -75.5144633 6.1885767, -75.514513 6.188691, -75.514526 6.1887797, -75.5145156 6.1888634, -75.5144955 6.1889647, -75.51449 6.189033, -75.5144968 6.1891007, -75.5145114 6.189147, -75.5145532 6.1892713, -75.5146034 6.189396, -75.5146256 6.1894727, -75.5146477 6.1895647, -75.5146364 6.189706, -75.5146457 6.189878, -75.5146631 6.190085, -75.5146612 6.190178, -75.5146497 6.1902473, -75.5146236 6.1902996, -75.51459 6.190368, -75.5145545 6.1904406, -75.5145253 6.190502, -75.51445 6.1906366, -75.514408 6.1907586, -75.5143681 6.19087, -75.5143172 6.1909773, -75.5142394 6.1911473, -75.514148 6.191296, -75.5141415 6.1913393, -75.51414 6.191388, -75.5141643 6.1915633, -75.5141627 6.1917234, -75.5141582 6.1917986, -75.5141333 6.1918684, -75.5140862 6.1919736, -75.5140384 6.1920663, -75.5140197 6.1921597, -75.5139379 6.1925797, -75.5139308 6.1930673, -75.5139235 6.1935345, -75.513911 6.194002, -75.5138986 6.194369, -75.5139081 6.1944098, -75.513927 6.1944463, -75.513983 6.194492, -75.514044 6.194528, -75.514278 6.194623, -75.5147347 6.1947706)",30.0,132.6,,,,,
9857352343,6134203003,0,390607052,False,,,unclassified,,True,168.15900000000002,"LINESTRING (-75.5123138 6.1865535, -75.5122646 6.1865281, -75.5121761 6.186493, -75.51199 6.186412, -75.511754 6.186323, -75.511383 6.186217, -75.511075 6.186134, -75.510952 6.186117, -75.5108918 6.1861193, -75.5108665 6.1861187)",30.0,20.2,,,,,
9857370607,3937718663,0,1074712925,False,,,residential,,True,286.4789999999999,"LINESTRING (-75.5080019 6.1852141, -75.507971 6.1856195, -75.5078115 6.1859061, -75.5077256 6.1860568, -75.5077136 6.1861088, -75.5077015 6.1861968, -75.5076988 6.1862634, -75.507613 6.1864848, -75.5075285 6.1867074, -75.5074467 6.1868688, -75.5073635 6.1870474, -75.5073152 6.1873754, -75.5073085 6.1874541, -75.50733 6.1875421, -75.507408 6.187615)",35.0,29.5,,,,,
9857806875,3937718930,0,1074775569,False,,,residential,,True,96.943,"LINESTRING (-75.5168358 6.1828755, -75.5171308 6.1825529, -75.5172756 6.1824062, -75.517446 6.1822502)",35.0,10.0,,,,,
9857806880,8456917030,0,910762483,False,,,residential,,True,307.893,"LINESTRING (-75.5091083 6.1846782, -75.5091016 6.1847355, -75.5090815 6.1848035, -75.5089983 6.1849461, -75.5089206 6.1850581, -75.5088944 6.1850875, -75.5088528 6.1851135, -75.5088253 6.1851301, -75.5087878 6.1851348, -75.5087589 6.1851428, -75.5087395 6.1851515, -75.5087221 6.1851715, -75.508714 6.1854795, -75.5086818 6.1856595, -75.5086336 6.1858195, -75.5085652 6.1859768, -75.508423 6.1862554, -75.5083948 6.1863634, -75.5083814 6.1864634, -75.5083865 6.1867544, -75.5083908 6.1870821, -75.5083995 6.1872132)",35.0,31.7,,,,,
9860720148,3572367344,0,725756537,True,2,Carrera 29A,tertiary,,False,20.139,"LINESTRING (-75.5807246 6.1659965, -75.5806573 6.1658282)",60.0,1.2,,,,,
9860720149,330636789,0,1150201106,True,2,Calle 37 Sur,secondary,,False,27.664,"LINESTRING (-75.5809721 6.1664396, -75.5811281 6.1665464, -75.5811782 6.1665807)",50.0,2.0,,,,,
9860720150,9860720149,0,1150201106,True,2,Calle 37 Sur,secondary,,False,10.829,"LINESTRING (-75.5808914 6.1663844, -75.5809721 6.1664396)",50.0,0.8,,,,,
9860720150,9860720148,0,"[725756537, 292219035]",True,2,Carrera 29A,tertiary,,False,46.915,"LINESTRING (-75.5808914 6.1663844, -75.5808333 6.166253, -75.5807767 6.1661253, -75.5807246 6.1659965)",60.0,2.8,,,,,
9865704508,3239992758,0,1007207078,False,,Carrera 40,residential,,False,39.861999999999995,"LINESTRING (-75.5877668 6.166061, -75.5875252 6.1662787, -75.5875034 6.1663053)",35.0,4.1,,,,,
9865704508,1378864843,0,1007207078,False,,Carrera 40,residential,,True,21.537,"LINESTRING (-75.5877668 6.166061, -75.5878371 6.1659902, -75.5879053 6.1659248)",35.0,2.2,,,,,
9865704509,1825621038,0,939537604,False,,Calle 40B Sur,residential,,True,15.106,"LINESTRING (-75.587755 6.1657428, -75.5876634 6.165642)",35.0,1.6,,,,,
9865704509,9865704508,0,577204752,True,,,residential,,False,35.429,"LINESTRING (-75.587755 6.1657428, -75.5877674 6.1659276, -75.5877668 6.166061)",35.0,3.6,,,,,
9865704509,1378864843,0,939537604,False,,Calle 40B Sur,residential,,False,26.198999999999998,"LINESTRING (-75.587755 6.1657428, -75.587833 6.1658434, -75.5879053 6.1659248)",35.0,2.7,,,,,
9865705554,3924033160,0,1018751670,False,,,residential,,True,24.454,"LINESTRING (-75.5865998 6.1616378, -75.5866322 6.1616849, -75.5866778 6.1617156, -75.5867857 6.1617022)",35.0,2.5,,,,,
9867249116,5262699725,0,1075004631,False,,,unclassified,,False,277.59099999999995,"LINESTRING (-75.5674041 6.129288, -75.5674145 6.129352, -75.5674181 6.1294239, -75.5674127 6.1295233, -75.5674061 6.1296234, -75.567424 6.1297326, -75.567488 6.1298321, -75.5675582 6.1299352, -75.5676234 6.1300647, -75.5676889 6.1301833, -75.5677588 6.1302601, -75.5678568 6.1303034, -75.5679799 6.1303193, -75.568082 6.1303401, -75.5681724 6.1303893, -75.5682779 6.1305148, -75.5683702 6.1306366, -75.5685486 6.130856, -75.5687721 6.1311746)",30.0,33.3,,,,,
9867249116,5262699807,0,"[975792658, 1075004631]",False,,,unclassified,,True,465.1809999999999,"LINESTRING (-75.5674041 6.129288, -75.5673625 6.129246, -75.5673114 6.1292279, -75.5672345 6.1292233, -75.5670606 6.1292472, -75.5669307 6.1292987, -75.566846 6.1293859, -75.5667394 6.1295479, -75.5667249 6.1296133, -75.5667381 6.1297792, -75.5667334 6.129986, -75.5667114 6.1300501, -75.5666565 6.1300934, -75.5665786 6.1300999, -75.5665009 6.1300601, -75.5664524 6.1300026, -75.5664432 6.1299114, -75.5664444 6.1298126, -75.5664512 6.1297121, -75.5664618 6.1296139, -75.5664848 6.1295354, -75.5665195 6.1294639, -75.5665686 6.1293827, -75.5666381 6.1292779, -75.5666967 6.1291713, -75.5667268 6.1291007, -75.5667235 6.129022, -75.5667081 6.1289473, -75.5666576 6.1288818, -75.5665688 6.1287878, -75.5665456 6.1287585, -75.5665434 6.1287243, -75.5665604 6.1286972, -75.5666958 6.1286072, -75.5668013 6.1285486, -75.5668896 6.1284724, -75.5670647 6.1282425, -75.567205 6.1280539, -75.5673449 6.1279284)",30.0,55.8,,,,,
9867249116,11681503948,0,"[1256548382, 1256548383]",False,,,unclassified,,False,398.26800000000003,"LINESTRING (-75.5674041 6.129288, -75.5675429 6.1292367, -75.5676422 6.129202, -75.5677521 6.1292367, -75.5679533 6.12933, -75.5680338 6.1293434, -75.5680954 6.1293274, -75.5681303 6.129274, -75.5681357 6.1291113, -75.5681276 6.1289033, -75.5680847 6.1285993, -75.5680659 6.1285406, -75.5681518 6.1283139, -75.568192 6.1282019, -75.568306 6.1280599, -75.5684026 6.1279832, -75.5684482 6.1279746, -75.5684954 6.1279779, -75.5685565 6.1279772, -75.568652 6.1279459, -75.5687774 6.1279039, -75.5688994 6.1278726, -75.5689591 6.1278679, -75.5690289 6.1278846, -75.5691871 6.1279326, -75.5693963 6.1280246, -75.5694942 6.1280406, -75.5696015 6.1280299, -75.5697173 6.1279476)",30.0,47.8,,,,,
9869620219,6129660771,0,1076251868,False,,,residential,,True,118.73,"LINESTRING (-75.5866054 6.1487872, -75.5866255 6.1488432, -75.5866282 6.1489112, -75.5866215 6.1489805, -75.5866094 6.1490672, -75.5866309 6.1491072, -75.5867006 6.1491272, -75.5867931 6.1491272, -75.5869165 6.1491352, -75.5870573 6.1491779, -75.5871096 6.1492152, -75.5871646 6.1492765, -75.5872303 6.1494206)",35.0,12.2,,,,,
9869620227,9660777793,0,1076251869,False,,,residential,,True,101.346,"LINESTRING (-75.5878486 6.1501539, -75.5876756 6.1500459, -75.5875898 6.1499445, -75.5874905 6.1496832, -75.5874355 6.1495392, -75.5873725 6.1494912, -75.5873095 6.1494806)",35.0,10.4,,,,,
9869620232,5967401057,0,518011842,False,,,residential,,False,80.98400000000001,"LINESTRING (-75.5886707 6.1506113, -75.5887579 6.150722, -75.5887994 6.1508126, -75.5888155 6.1508926, -75.5888141 6.1509654, -75.5887352 6.1512898)",35.0,8.3,,,,,
9869620234,5054023539,0,1076251870,False,,,residential,,True,143.176,"LINESTRING (-75.5857149 6.1499646, -75.5858061 6.1500299, -75.5858222 6.1500592, -75.5858168 6.1500926, -75.5857551 6.1502486, -75.5857484 6.1503033, -75.5858423 6.1504699, -75.585963 6.1505926, -75.5864152 6.1508604)",35.0,14.7,,,,,
9869931094,8304903824,0,1076291312,False,,,residential,,True,102.60600000000001,"LINESTRING (-75.5733029 6.144435, -75.5732359 6.1445377, -75.5732131 6.144595, -75.5732332 6.1446484, -75.5732829 6.144663, -75.5733499 6.1446537, -75.5735068 6.1445803, -75.5736664 6.144475, -75.5738407 6.144375)",35.0,10.6,,,,,
9869967245,8304903541,0,"[518011795, 518011791]",False,,Calle 41 Sur,residential,,False,1653.1029999999996,"LINESTRING (-75.587917 6.1407975, -75.5882261 6.1414145, -75.5882871 6.1415362, -75.5883394 6.1415828, -75.5885647 6.1416055, -75.5886532 6.1416095, -75.5888316 6.1416722, -75.589022 6.1417575, -75.5891401 6.1417695, -75.5891454 6.1417989, -75.5891253 6.1418282, -75.5890435 6.1418602, -75.5889349 6.1418669, -75.5887632 6.1418135, -75.5886841 6.1418069, -75.5885929 6.1418495, -75.5882174 6.1421069, -75.588043 6.1421469, -75.5879545 6.1421202, -75.5879129 6.1420642, -75.5879103 6.1419375, -75.5878995 6.1418749, -75.5877802 6.1417602, -75.5877051 6.1416909, -75.5876635 6.1416655, -75.5876031 6.1416708, -75.5875857 6.1417149, -75.5876005 6.1417949, -75.5876367 6.1419775, -75.5876313 6.1420602, -75.5876046 6.1421376, -75.5875268 6.1422855, -75.5875012 6.1423855, -75.5874985 6.1425042, -75.5875107 6.1426255, -75.5875401 6.1426882, -75.5875977 6.1427163, -75.5876702 6.1427123, -75.5877278 6.1426922, -75.5879653 6.1425909, -75.5881436 6.1425455, -75.588208 6.1425429, -75.5882603 6.1425763, -75.5882898 6.1426323, -75.5882898 6.1426842, -75.588267 6.1427309, -75.5882214 6.1427882, -75.5880256 6.1429856, -75.5879129 6.1431216, -75.5878566 6.1431869, -75.5878151 6.1432629, -75.5877909 6.1433336, -75.5877534 6.1433883, -75.5877239 6.143427, -75.5876863 6.1434936, -75.5876661 6.1435536, -75.5876648 6.1436137, -75.5876796 6.143667, -75.5876796 6.1437136, -75.5876649 6.1437537, -75.5876099 6.1438323, -75.5875267 6.1440056, -75.5874878 6.1440803, -75.5874449 6.1441003, -75.5874007 6.1441017, -75.587304 6.1440563, -75.5872207 6.1440364, -75.5871015 6.144043, -75.5869763 6.1440557, -75.586828 6.144083, -75.5867092 6.1441227, -75.5865453 6.1441927, -75.586444 6.144259, -75.586062 6.14454, -75.585842 6.144673, -75.5855807 6.144778, -75.5853948 6.1448123, -75.58518 6.144804, -75.5849251 6.1447557, -75.5848053 6.1447497, -75.5846048 6.1447703, -75.5843741 6.1447877, -75.5842946 6.1448217, -75.5841092 6.144934, -75.5840424 6.1449507, -75.5838038 6.144963, -75.5836914 6.1449967, -75.5834731 6.1451243, -75.5833883 6.1452043, -75.5833397 6.145293, -75.583288 6.1454334, -75.5832727 6.1455684, -75.5832714 6.1457226, -75.5832626 6.1458957, -75.583262 6.1460804, -75.5832516 6.146189, -75.5832021 6.1463834, -75.583205 6.1464574, -75.5832298 6.1464991, -75.583299 6.1465243, -75.583362 6.1465093, -75.5834358 6.146463, -75.5835155 6.1463684, -75.583608 6.146299, -75.5838729 6.146193, -75.5840235 6.146121, -75.5842611 6.1459444, -75.5844367 6.145864, -75.5845146 6.1458577, -75.5845704 6.1458927, -75.5846057 6.1459524, -75.5846095 6.1460103, -75.5845421 6.1461576)",35.0,170.0,,,,,
9870086871,6131159287,0,1076310351,False,,,residential,,True,85.336,"LINESTRING (-75.5834001 6.1362319, -75.5836536 6.1360065, -75.5840271 6.1357911)",35.0,8.8,,,,,
9870086884,5054023418,0,"[1076310354, 893582331]",False,,,residential,,"[False, True]",246.886,"LINESTRING (-75.5819812 6.1504619, -75.5819705 6.1502219, -75.581941 6.1500459, -75.581882 6.1498672, -75.5818324 6.1497326, -75.5817587 6.1496935, -75.5816057 6.1496749, -75.5814354 6.1497272, -75.5812343 6.1498539, -75.5810263 6.1500832, -75.5808802 6.150314, -75.5808117 6.1504025, -75.5807093 6.1504781)",35.0,25.4,,,,,
9873598442,4042668032,0,1076741059,False,,,residential,,True,360.631,"LINESTRING (-75.577565 6.1433629, -75.5775757 6.1434909, -75.5775516 6.1437056, -75.5775368 6.143739, -75.5774523 6.143839, -75.5774269 6.1439003, -75.5773786 6.1441363, -75.5773236 6.144435, -75.5772726 6.1445777, -75.5772337 6.1446363, -75.5770835 6.1447563, -75.5770513 6.1448043, -75.5770339 6.1448777, -75.5770138 6.1449323, -75.5768636 6.145159, -75.576822 6.1452284, -75.576818 6.1452764, -75.5768354 6.145539, -75.5768207 6.145579, -75.5765015 6.1456804, -75.5764063 6.1456711, -75.5763513 6.1456284, -75.5763245 6.1455324, -75.5763111 6.1454244, -75.5762734 6.1453273)",35.0,37.1,,,,,
9873800430,3354580850,0,1076765779,False,,,residential,,True,351.96299999999997,"LINESTRING (-75.574345 6.1498366, -75.5742833 6.1500352, -75.5742981 6.1500926, -75.574349 6.1501392, -75.5744147 6.1501619, -75.5744617 6.1501459, -75.5745059 6.1500912, -75.5745864 6.1498859, -75.5746481 6.1496859, -75.5747929 6.1494939, -75.5748224 6.1494272, -75.5748117 6.1493766, -75.5747151 6.1493179, -75.5745247 6.1492519, -75.5744925 6.1492219, -75.5744865 6.1491952, -75.5744979 6.1491625, -75.5745267 6.1491492, -75.574683 6.1491185, -75.5747353 6.1490832, -75.574872 6.1489285, -75.5749203 6.1489085, -75.5749834 6.1489192, -75.5750209 6.1489579, -75.5750853 6.1490992, -75.5751443 6.1491432, -75.5752502 6.1491659, -75.5753857 6.1491699, -75.5754796 6.1491992, -75.5756818 6.1493124)",35.0,36.2,,,,,
9873874914,9426341001,0,1076777624,False,,,residential,,True,79.262,"LINESTRING (-75.5846125 6.1478632, -75.5847117 6.1479125, -75.5847238 6.1479445, -75.5847158 6.1479832, -75.5845615 6.1482112, -75.5844998 6.1483165, -75.5844904 6.1483685, -75.5845156 6.1484438)",35.0,8.2,,,,,
9874081166,5054023179,0,"[1076803572, 1078725910, 1076260622]",False,,,residential,,True,451.5330000000001,"LINESTRING (-75.5797336 6.138336, -75.5794761 6.1385813, -75.5794117 6.1387493, -75.579409 6.1388987, -75.5794439 6.1389626, -75.5794921 6.1389094, -75.579586 6.138664, -75.5796343 6.1386186, -75.5797014 6.138632, -75.5797442 6.1387147, -75.5797228 6.1388453, -75.5796477 6.1389733, -75.5796235 6.1390907, -75.5796343 6.1392, -75.5796235 6.1394187, -75.5796504 6.1394855, -75.5797108 6.1394013, -75.5797752 6.1393188, -75.5798596 6.13926, -75.5799964 6.1392214, -75.5800823 6.1391786, -75.5802029 6.1390614, -75.5804443 6.138888, -75.5805463 6.1388307, -75.5807152 6.1388054, -75.5809192 6.1388134, -75.5811551 6.1387921, -75.581361 6.138769)",35.0,46.4,,,,,
9880728555,8304903832,0,"[1077656688, 1076291311]",False,,,residential,,True,289.89300000000003,"LINESTRING (-75.5728805 6.1462057, -75.5729985 6.1460244, -75.5731179 6.1459151, -75.5732225 6.1458497, -75.5733579 6.1457897, -75.5734894 6.1457791, -75.573653 6.1458004, -75.5739253 6.1458871, -75.5739682 6.1458831, -75.5739923 6.1458471, -75.5740607 6.145303, -75.5741009 6.1451737, -75.5741143 6.1451363, -75.5741787 6.1449311, -75.574215 6.1449071, -75.5742739 6.1449111, -75.5743677 6.1449324, -75.5744496 6.144963, -75.5745167 6.144987)",35.0,29.8,,,,,
9880728589,4042668026,0,544413761,False,,Envigado - Caldas,unclassified,,False,107.304,"LINESTRING (-75.5771947 6.1466826, -75.5770827 6.1468264, -75.5769925 6.146872, -75.576653 6.146924, -75.5765749 6.1469593, -75.576533 6.1470107, -75.5764598 6.1471857)",30.0,12.9,,,,,
9880728589,1378835117,0,544413761,False,,Envigado - Caldas,unclassified,,True,178.72899999999998,"LINESTRING (-75.5771947 6.1466826, -75.577649 6.146413, -75.5780378 6.14615, -75.5781082 6.1460506, -75.5782203 6.1458068, -75.5782877 6.1456696, -75.5783246 6.1456083)",30.0,21.4,,,,,
9880728589,8304903638,0,893582808,False,,,residential,,True,621.1410000000001,"LINESTRING (-75.5771947 6.1466826, -75.5772042 6.1466004, -75.5772096 6.1464817, -75.5772311 6.146437, -75.5773699 6.1463591, -75.577382 6.1463384, -75.5773799 6.1463144, -75.5773598 6.1462931, -75.5772505 6.146285, -75.577168 6.1462871, -75.5770916 6.1463191, -75.5770246 6.1463912, -75.576987 6.1464125, -75.5769373 6.1464058, -75.5769145 6.1463684, -75.5769266 6.1463324, -75.5770192 6.1462577, -75.57705 6.1462124, -75.5770929 6.1461257, -75.5771841 6.1459737, -75.5772632 6.145871, -75.5774484 6.1456898, -75.5775355 6.1456377, -75.5776723 6.1455977, -75.5777259 6.1455417, -75.5777916 6.1453364, -75.5778815 6.1451791, -75.5779123 6.1450764, -75.5779446 6.144911, -75.5780036 6.1447804, -75.5780411 6.144607, -75.5780692 6.144547, -75.5781551 6.1444657, -75.5782289 6.144403, -75.5783254 6.1443363, -75.5783455 6.1442963, -75.5783375 6.1442536, -75.5782919 6.144239, -75.5782167 6.1442523, -75.5781269 6.1443163, -75.5780518 6.144363, -75.5779164 6.1444563, -75.5778735 6.1445057, -75.5777863 6.1446536, -75.5776964 6.1447723, -75.577628 6.1448296, -75.5775596 6.1448577, -75.5775033 6.1448497, -75.5774614 6.1447985, -75.5774653 6.1447474, -75.5775543 6.144503, -75.5775972 6.1443576, -75.5776883 6.1440697)",35.0,63.9,,,,,
9880904674,1378835117,0,544413761,False,,Envigado - Caldas,unclassified,,False,261.73,"LINESTRING (-75.5802601 6.1446722, -75.5801406 6.144684, -75.5799667 6.144724, -75.5798645 6.1447887, -75.5798072 6.1449074, -75.5797079 6.1451203, -75.5796415 6.1452103, -75.5795438 6.1452494, -75.5791065 6.145254, -75.5790308 6.1452604, -75.5789742 6.145306, -75.5788887 6.1454337, -75.5788085 6.1455114, -75.57872 6.145538, -75.5785214 6.1455263, -75.5783852 6.1455606, -75.5783246 6.1456083)",30.0,31.4,,,,,
9880904674,1378835250,0,544413761,False,,Envigado - Caldas,unclassified,,True,15.249,"LINESTRING (-75.5802601 6.1446722, -75.5803096 6.1446481, -75.5803705 6.1445923)",30.0,1.8,,,,,
9880904674,4042668076,0,1077674962,False,,,unclassified,,True,641.608,"LINESTRING (-75.5802601 6.1446722, -75.5801024 6.145131, -75.5800762 6.1451804, -75.5800407 6.145211, -75.579869 6.1452937, -75.5796585 6.1454337, -75.5793715 6.1456937, -75.5791461 6.1459017, -75.5791059 6.1459644, -75.5790684 6.1460817, -75.5790415 6.1461484, -75.5789262 6.1462604, -75.5787572 6.1463631, -75.5787143 6.1464431, -75.5786875 6.1466204, -75.5786634 6.1466604, -75.5785453 6.1467778, -75.5785199 6.1468338, -75.5785105 6.1468884, -75.5785064 6.1469404, -75.5784555 6.1469938, -75.5783495 6.1470471, -75.578198 6.1471165, -75.5779767 6.1471871, -75.5778453 6.1472645, -75.577742 6.1473005, -75.5776495 6.1473831, -75.5776092 6.1474071, -75.5774067 6.1474471, -75.5772954 6.1475018, -75.5772297 6.1475431, -75.5770178 6.1477805, -75.5769789 6.1478045, -75.576928 6.1478045, -75.5767134 6.1476645, -75.5766195 6.1475605, -75.5765498 6.1474218, -75.5765303 6.1473691, -75.5765323 6.1473371, -75.5765679 6.1472965, -75.5765665 6.1472751, -75.5765451 6.1472651, -75.5765216 6.1472765, -75.5764827 6.1473471, -75.5764235 6.1474134)",30.0,77.0,,,,,
9882326186,5054023173,0,"[1077856317, 1078725911]",False,,,residential,,True,142.1,"LINESTRING (-75.5823742 6.1380093, -75.5823447 6.138268, -75.5823702 6.138476, -75.5823621 6.1386187, -75.5823661 6.138736, -75.5823366 6.138808, -75.5822106 6.1388748, -75.5821113 6.1388373, -75.5819315 6.138705)",35.0,14.6,,,,,
9882399874,1378835250,0,1077864958,False,,,residential,,True,57.35799999999999,"LINESTRING (-75.5806254 6.1441843, -75.5805852 6.144267, -75.5805235 6.1444417, -75.5804819 6.1445483, -75.5804256 6.1445897, -75.5803705 6.1445923)",35.0,5.9,,,,,
9882399879,1378835185,0,1077864959,False,,,residential,,True,127.49000000000001,"LINESTRING (-75.5826424 6.1419269, -75.5825955 6.1418629, -75.5825914 6.1418162, -75.5828001 6.1413732, -75.5828068 6.1413011, -75.5827746 6.1412198, -75.5827237 6.1411638, -75.5826432 6.1411251, -75.5825561 6.1411291, -75.5824382 6.1411567)",35.0,13.1,,,,,
9885002797,7407611696,0,1078190158,False,,,residential,,True,62.465,"LINESTRING (-75.5746494 6.1505193, -75.574813 6.1506526, -75.57486 6.1506806, -75.5749364 6.1506913, -75.5751569 6.1507128)",35.0,6.4,,,,,
