u,v,geometry,speed_mps,weigth
5053979735,5053979724,"LINESTRING (-75.5828825 6.1529261, -75.582755 6.1527347, -75.5826914 6.152636, -75.5826411 6.1525367, -75.5825472 6.152278, -75.582462 6.1519327, -75.582452 6.15191, -75.5824339 6.1518793, -75.5824084 6.1518453, -75.5823742 6.15181, -75.5821914 6.1516375, -75.5820498 6.1515204, -75.5819001 6.151453, -75.581718 6.1514026, -75.5815571 6.1513694, -75.5813723 6.1513635, -75.5811953 6.1513977, -75.5810426 6.1514872, -75.5809435 6.1516119, -75.5808838 6.1517506, -75.5808474 6.1518723, -75.5808504 6.1519889, -75.5808676 6.1520905, -75.5808727 6.1521769, -75.5808575 6.1522654)",4.2,102.168
5053979735,3924032867,"LINESTRING (-75.5828825 6.1529261, -75.5828597 6.1530527, -75.5828281 6.1531664, -75.5827484 6.1533247, -75.5826604 6.1534755, -75.5826094 6.1535917, -75.5825365 6.1537767, -75.582519 6.1538674, -75.5825202 6.1539502, -75.5825979 6.1545955, -75.5825839 6.1548877, -75.5825539 6.1551208, -75.5825338 6.1553688, -75.5825375 6.1555369, -75.5825563 6.1557916, -75.5825716 6.1559865)",8.006666666666668,47.48
5053979735,3924029119,"LINESTRING (-75.5828825 6.1529261, -75.5829439 6.1527342, -75.5829629 6.152666, -75.5830096 6.1525954, -75.5830769 6.152526, -75.583184 6.152454, -75.5832472 6.1524233, -75.5833288 6.1523994, -75.5839062 6.1523052)",6.4,31.234
5053979972,5053921262,"LINESTRING (-75.5920079 6.1472205, -75.5920382 6.1474631, -75.5920501 6.1475509, -75.592069 6.1476044, -75.5921155 6.1476551, -75.5924836 6.147909, -75.5925596 6.1479618, -75.5926706 6.1479905, -75.5929891 6.1480152, -75.5930703 6.1480217, -75.5931084 6.1480402, -75.5931428 6.1480843, -75.5931586 6.1481723, -75.5931461 6.1482966, -75.5931213 6.1483776, -75.5930937 6.1484333, -75.5930466 6.1484877, -75.5929574 6.1485213, -75.5927201 6.148525, -75.5926763 6.1485354, -75.592646 6.148561, -75.5926263 6.1486097, -75.5926298 6.1486604, -75.5926906 6.1487711, -75.5926964 6.148809, -75.5926862 6.1488434, -75.5926444 6.1488673, -75.5925791 6.1488698, -75.5925178 6.1488681, -75.5924891 6.1488916, -75.5924803 6.1489215, -75.5924914 6.1489833, -75.5925556 6.1490551, -75.5926425 6.149168)",5.0,76.94
5053980220,5053921288,"LINESTRING (-75.5958858 6.15798, -75.5956203 6.1578212, -75.5954782 6.1577132, -75.59543 6.1576549, -75.5954098 6.1576305, -75.5953903 6.1575912, -75.5953856 6.1575438, -75.5953883 6.1575065, -75.5954125 6.1573945, -75.5954245 6.1573254, -75.5954299 6.1572518, -75.5954419 6.1571365, -75.5954447 6.1570131, -75.5954547 6.1568745, -75.5954688 6.1568131, -75.5954983 6.1567409, -75.5955761 6.1566051, -75.5956089 6.1565685, -75.5956378 6.1565318, -75.5956686 6.1565051, -75.5957022 6.1564818, -75.5957647 6.1564256, -75.5958329 6.1563711, -75.5958971 6.1563118, -75.5959516 6.1562198, -75.5960146 6.1561025, -75.5960361 6.1560584, -75.5960354 6.1560271, -75.5960253 6.1559831, -75.595969 6.1559344, -75.5959006 6.1559264, -75.595857 6.1559364, -75.5958188 6.1559558, -75.5957048 6.1560758, -75.5956592 6.1560944, -75.5956056 6.1560864, -75.5955184 6.1560384, -75.5954493 6.1559798, -75.5954178 6.1559551, -75.5954124 6.1559291, -75.5954192 6.1558998, -75.5954647 6.1558677, -75.5955445 6.1558251, -75.5955988 6.1558057, -75.5956384 6.1557851, -75.5956753 6.1557465, -75.5956927 6.1557138, -75.5956957 6.1556998, -75.5956944 6.1556821, -75.595686 6.1556644, -75.59566 6.1556416, -75.5956557 6.1556275, -75.595655 6.1556161, -75.5956585 6.1556031, -75.5956686 6.1555824, -75.5956927 6.1553957, -75.5957115 6.1551211, -75.5957309 6.1550311, -75.595739 6.1549638, -75.5957464 6.1549024, -75.5957591 6.1548551, -75.5958007 6.1547864, -75.5958349 6.1547497, -75.5958597 6.1547197, -75.5958772 6.1546836, -75.5958781 6.154649, -75.5958644 6.1546177, -75.5958528 6.1546029, -75.5958366 6.1545897, -75.5958157 6.1545784, -75.5957852 6.1545774, -75.5957568 6.1545877, -75.5957068 6.154615, -75.5954158 6.1547444, -75.5953601 6.1547557, -75.595334 6.1547577, -75.5953005 6.1547477, -75.595271 6.1547397, -75.5952381 6.1547317, -75.5952153 6.1547171, -75.5951972 6.1546891, -75.5951804 6.1546531, -75.5951677 6.1546197, -75.5951751 6.1545531, -75.5951831 6.1545404, -75.5951885 6.1545151, -75.5952146 6.1544811, -75.5952522 6.1544451, -75.5952951 6.1544084, -75.5953347 6.1543471, -75.5953434 6.1543117, -75.5953467 6.1542777, -75.595334 6.1541644, -75.5953306 6.1539477, -75.5953293 6.1538517, -75.5953508 6.153665, -75.5953903 6.1535677, -75.5954084 6.1535184, -75.5954124 6.1534704, -75.5953957 6.153429, -75.5953689 6.1534017, -75.5953273 6.153383, -75.5952723 6.1533564, -75.5952448 6.1533317, -75.5952133 6.153291, -75.5951884 6.1532477, -75.5951536 6.153045, -75.5950939 6.1529257, -75.5950729 6.1528786, -75.5950705 6.1528437, -75.595094 6.152823, -75.5951294 6.1528064, -75.595159 6.1528004, -75.5951939 6.1528164, -75.595222 6.1528483, -75.5952455 6.152889, -75.595278 6.152927, -75.5953156 6.1529621, -75.5953528 6.1529814, -75.5954151 6.1529877, -75.5955023 6.152989, -75.5957236 6.1529757, -75.5958067 6.1529397, -75.595847 6.152849, -75.5958417 6.1527239, -75.5958046 6.1526176, -75.5957224 6.152498, -75.595682 6.1524146, -75.5956754 6.1523535, -75.5956786 6.152316, -75.595692 6.1522433, -75.5957604 6.1520974, -75.5957899 6.15201, -75.5958168 6.1519307, -75.5958228 6.1518493, -75.5958147 6.1517572, -75.5957926 6.151482, -75.5957437 6.1511846, -75.595745 6.1509966, -75.5957933 6.1508393, -75.5958684 6.1507379, -75.5960468 6.1505833, -75.5961326 6.1504872, -75.5961506 6.1504272, -75.5961433 6.1503726, -75.5961098 6.1503359, -75.5959328 6.1502539, -75.5958462 6.1502072, -75.5957732 6.1501446, -75.5957363 6.1500712, -75.5957124 6.1500029, -75.5957072 6.1498914, -75.5957228 6.1497176)",2.6789473684210527,568.488
5053980220,11784669670,"LINESTRING (-75.5958858 6.15798, -75.5958952 6.1579295, -75.5958939 6.1578982, -75.5958784 6.1578608, -75.5958268 6.1577808, -75.5957919 6.1577195, -75.5957551 6.1576615, -75.5957316 6.1576082, -75.5957128 6.1575528, -75.5957028 6.1575095, -75.5956927 6.1574315)",1.9,39.034
5053980220,1193707997,"LINESTRING (-75.5958858 6.15798, -75.5958828 6.1580582, -75.5958785 6.1581286)",3.6,5.414
5053980370,9360069060,"LINESTRING (-75.5980557 6.1562555, -75.597935 6.1561981)",8.3,2.025
5053980370,1193707918,"LINESTRING (-75.5980557 6.1562555, -75.5979525 6.1564848, -75.597935 6.1566061, -75.5979268 6.1566998, -75.5979409 6.1567666, -75.59799 6.1568609, -75.5980289 6.1570101, -75.5980624 6.1571648, -75.5980798 6.1572728, -75.5981201 6.1573782, -75.5981296 6.1574195, -75.5981523 6.1575182, -75.5981778 6.1580115, -75.5981952 6.1581515, -75.59826 6.1585241, -75.5982831 6.1587132, -75.59827 6.1588035, -75.5982368 6.1588862, -75.5981605 6.1589384, -75.5980132 6.1590392, -75.5979958 6.1590511, -75.5979844 6.1590589)",5.015,92.581
5053980370,5053980380,"LINESTRING (-75.5980557 6.1562555, -75.5981469 6.1560394, -75.5981979 6.1557994, -75.5982046 6.1557181, -75.5981858 6.1556248, -75.5980387 6.1554216, -75.5979518 6.1553145, -75.5978645 6.1552509, -75.5977474 6.1551688, -75.5977095 6.1551198, -75.5976658 6.1550302)",4.9399999999999995,38.681
5053980380,5053980370,"LINESTRING (-75.5976658 6.1550302, -75.5977095 6.1551198, -75.5977474 6.1551688, -75.5978645 6.1552509, -75.5979518 6.1553145, -75.5980387 6.1554216, -75.5981858 6.1556248, -75.5982046 6.1557181, -75.5981979 6.1557994, -75.5981469 6.1560394, -75.5980557 6.1562555)",4.89,39.621
5053980380,5916297274,"LINESTRING (-75.5976658 6.1550302, -75.5976736 6.1549723, -75.5977312 6.1548954, -75.5978246 6.1548528, -75.5981117 6.1547548, -75.5981974 6.1547444, -75.5982999 6.1547252, -75.5983491 6.1546962, -75.5984179 6.1545933, -75.5984314 6.1544972, -75.5984404 6.1543765, -75.5984371 6.1542712, -75.598426 6.1541571, -75.598395 6.1540784, -75.5984259 6.1540287, -75.5984892 6.1539558, -75.5985889 6.1539407, -75.5986852 6.1539609, -75.5987747 6.154023, -75.5988998 6.1541826, -75.5990518 6.1543238, -75.5991701 6.1543993, -75.5992766 6.1544346, -75.5993813 6.1544615, -75.5994506 6.1544497, -75.5994743 6.1544161)",5.611999999999999,65.483
5053980380,5916297687,"LINESTRING (-75.5976658 6.1550302, -75.5976039 6.1549901, -75.5974914 6.1549752, -75.5973858 6.1549484, -75.5972517 6.1548501, -75.5971395 6.1547842, -75.5970399 6.1547717, -75.5969609 6.1547764, -75.5968833 6.1547858, -75.5966778 6.1548042, -75.5958817 6.1548294)",4.4,50.737
5053980394,3634753423,"LINESTRING (-75.5985023 6.1597017, -75.5986239 6.1597575)",6.9,2.538
5053980394,1193707918,"LINESTRING (-75.5985023 6.1597017, -75.5983028 6.1595738, -75.598257 6.1595298, -75.598213 6.1594876, -75.5979844 6.1590589)",5.8,20.173
5053980394,5460133922,"LINESTRING (-75.5985023 6.1597017, -75.5983921 6.159779, -75.5981733 6.1598971, -75.598145 6.1599123, -75.5980799 6.1599475, -75.5979976 6.160008, -75.5979791 6.1600729, -75.5981817 6.1604717)",4.2,44.968
5053980543,9665130610,"LINESTRING (-75.5879076 6.1613216, -75.5878613 6.1613742)",8.3,1.128
5053980543,9665130531,"LINESTRING (-75.5879076 6.1613216, -75.5880269 6.1614169, -75.5881597 6.1614956, -75.5882885 6.1615502, -75.5883703 6.1615969, -75.5884185 6.1616436, -75.5884588 6.1617062, -75.5884843 6.1617476, -75.5885822 6.1620476, -75.5886485 6.1622476, -75.5887069 6.1624243, -75.5887759 6.1626256, -75.5887947 6.1626969, -75.5888061 6.1627489)",5.799999999999999,39.883
5053980543,3924033097,"LINESTRING (-75.5879076 6.1613216, -75.5878727 6.1612832, -75.5878378 6.1612396, -75.5877775 6.1611502, -75.5877346 6.1610782, -75.5876769 6.1609916, -75.5875522 6.1608462, -75.5874234 6.1607262, -75.5870882 6.1603876, -75.5864475 6.1597639)",4.866666666666666,57.656
5053980614,5916425261,"LINESTRING (-75.5908164 6.1564261, -75.5907293 6.1565769, -75.5906783 6.1566662, -75.59063 6.1567462, -75.5905428 6.1568675, -75.5903685 6.1570608, -75.5901741 6.1572521, -75.5901244 6.1574622, -75.5900682 6.1576375, -75.5900245 6.1577182, -75.5899662 6.1577795, -75.5899025 6.1578255, -75.5898348 6.1578488, -75.5897845 6.1578515, -75.5897235 6.1578442, -75.5896832 6.1578468, -75.589647 6.1578508, -75.5896175 6.1578649, -75.5895927 6.1578848, -75.5895585 6.1579262, -75.5895276 6.1579948, -75.5895075 6.1580542, -75.58947 6.1582275, -75.5894083 6.1585875, -75.5893804 6.1588711)",4.2,93.03
5053980615,5053980616,"LINESTRING (-75.5903497 6.1575687, -75.5905749 6.1579397)",3.3,16.2
5053980616,5053980615,"LINESTRING (-75.5905749 6.1579397, -75.5903497 6.1575687)",3.3,16.2
5053980616,5053980618,"LINESTRING (-75.5905749 6.1579397, -75.5906503 6.1578845, -75.5908315 6.1577629)",2.2,18.113
5053980616,5053980670,"LINESTRING (-75.5905749 6.1579397, -75.5905216 6.1579881, -75.590444 6.1580539, -75.5903349 6.1581345, -75.5902877 6.1581625, -75.5902565 6.1581742, -75.5902264 6.1581822, -75.5901975 6.1581895, -75.5901633 6.1581949, -75.5901083 6.1582035, -75.5899809 6.1581995)",3.3,25.875
5053980617,5053980618,"LINESTRING (-75.5904742 6.1571219, -75.5908315 6.1577629)",8.3,11.07
5053980618,5053980667,"LINESTRING (-75.5908315 6.1577629, -75.5911301 6.1575942)",2.5,17.1
5053980618,5053980617,"LINESTRING (-75.5908315 6.1577629, -75.5904742 6.1571219)",8.3,11.07
5053980618,5053980616,"LINESTRING (-75.5908315 6.1577629, -75.5906503 6.1578845, -75.5905749 6.1579397)",2.2,18.113
5053980619,5053980620,"LINESTRING (-75.5910686 6.1567821, -75.591428 6.1574265)",3.3,27.675
5053980620,5053980622,"LINESTRING (-75.591428 6.1574265, -75.5917268 6.1572583)",6.4,6.691
5053980620,5053980667,"LINESTRING (-75.591428 6.1574265, -75.5911301 6.1575942)",4.7,9.053
5053980620,5053980619,"LINESTRING (-75.591428 6.1574265, -75.5910686 6.1567821)",3.3,27.675
5053980621,5053980622,"LINESTRING (-75.591487 6.1568155, -75.5917268 6.1572583)",5.6,11.34
5053980622,5053980620,"LINESTRING (-75.5917268 6.1572583, -75.591428 6.1574265)",6.4,6.691
5053980622,5053980621,"LINESTRING (-75.5917268 6.1572583, -75.591487 6.1568155)",5.6,11.34
5053980622,3657303815,"LINESTRING (-75.5917268 6.1572583, -75.5918764 6.1571768, -75.5919101 6.1571688, -75.5919483 6.1571668, -75.591987 6.1571827, -75.5920184 6.1572091)",5.0,8.1
5053980652,5053980654,"LINESTRING (-75.5896225 6.1574031, -75.5898495 6.1575835, -75.5899256 6.1576364)",1.7,29.025
5053980652,5053980655,"LINESTRING (-75.5896225 6.1574031, -75.5897865 6.1571848, -75.5898361 6.1571301, -75.5898817 6.1570766)",2.5,20.7
5053980652,1863100121,"LINESTRING (-75.5896225 6.1574031, -75.5893311 6.1577441, -75.589301 6.1577775, -75.5892869 6.1578182, -75.5892661 6.1579462, -75.5892353 6.1582942)",6.9,18.306
5053980654,5053980652,"LINESTRING (-75.5899256 6.1576364, -75.5898495 6.1575835, -75.5896225 6.1574031)",8.3,5.805
5053980655,5053980656,"LINESTRING (-75.5898817 6.1570766, -75.5900943 6.1572121)",3.9,8.1
5053980655,5053980657,"LINESTRING (-75.5898817 6.1570766, -75.5899582 6.1570248)",3.9,2.893
5053980655,5053980652,"LINESTRING (-75.5898817 6.1570766, -75.5898361 6.1571301, -75.5897865 6.1571848, -75.5896225 6.1574031)",2.5,20.7
5053980656,5053980655,"LINESTRING (-75.5900943 6.1572121, -75.5898817 6.1570766)",3.9,8.1
5053980657,5053980655,"LINESTRING (-75.5899582 6.1570248, -75.5898817 6.1570766)",3.9,2.893
5053980666,5053980667,"LINESTRING (-75.5907387 6.1569141, -75.5911301 6.1575942)",8.3,11.745
5053980667,5053980620,"LINESTRING (-75.5911301 6.1575942, -75.591428 6.1574265)",4.7,9.053
5053980667,5053980618,"LINESTRING (-75.5911301 6.1575942, -75.5908315 6.1577629)",2.5,17.1
5053980667,5053980666,"LINESTRING (-75.5911301 6.1575942, -75.5907387 6.1569141)",8.3,11.745
5053980667,4072396886,"LINESTRING (-75.5911301 6.1575942, -75.5913767 6.1580238)",4.4,13.922
5053980668,5053980670,"LINESTRING (-75.5896624 6.1582208, -75.5897422 6.1582135, -75.5899809 6.1581995)",3.1,13.173
5053980670,5053980616,"LINESTRING (-75.5899809 6.1581995, -75.5901083 6.1582035, -75.5901633 6.1581949, -75.5901975 6.1581895, -75.5902264 6.1581822, -75.5902565 6.1581742, -75.5902877 6.1581625, -75.5903349 6.1581345, -75.590444 6.1580539, -75.5905216 6.1579881, -75.5905749 6.1579397)",3.3,25.875
5053980670,5053980668,"LINESTRING (-75.5899809 6.1581995, -75.5897422 6.1582135, -75.5896624 6.1582208)",8.3,4.83
5053980670,9391178563,"LINESTRING (-75.5899809 6.1581995, -75.5900373 6.1580715, -75.5900463 6.1580585, -75.5900614 6.1580475, -75.5900963 6.1580302, -75.5902961 6.1579462)",8.3,6.624
5053980676,1863100121,"LINESTRING (-75.589065 6.1576628, -75.5890864 6.1576802, -75.5891078 6.1577235, -75.5891668 6.1579396, -75.5892353 6.1582942)",6.4,13.32
5053980676,3580856804,"LINESTRING (-75.589065 6.1576628, -75.5889254 6.1576356, -75.5888832 6.1576168, -75.5888403 6.1575758, -75.5888065 6.1574845, -75.5887711 6.1572169, -75.5887485 6.1571155, -75.5887337 6.1570608, -75.5887236 6.1570265, -75.5887166 6.1570091, -75.5887115 6.1570007, -75.5887061 6.1569918, -75.588664 6.1569395, -75.5885806 6.1568685, -75.5884245 6.1567628, -75.5883486 6.1566955, -75.5883141 6.1566374, -75.58827 6.1565169, -75.5882348 6.1563901, -75.5881906 6.1562768, -75.5881637 6.1562168, -75.5881315 6.1561648, -75.5880712 6.1560981, -75.5880028 6.1560315, -75.5879608 6.1559926, -75.5879237 6.1559594, -75.5878819 6.1559255, -75.5878573 6.1559055, -75.5878318 6.1558921, -75.5878174 6.1558874, -75.5877961 6.1558869, -75.5877574 6.1558962, -75.5877212 6.1559154, -75.5876904 6.1559349, -75.5876333 6.1559954, -75.5875898 6.156051, -75.5875406 6.1561041, -75.5874894 6.1561485, -75.5874631 6.1561644, -75.5874121 6.1561751)",5.920512820512821,68.602
5053980676,5054022245,"LINESTRING (-75.589065 6.1576628, -75.5891601 6.1572987, -75.5892257 6.1570773, -75.5893043 6.1568797, -75.5893486 6.1567843, -75.5893821 6.1567368, -75.5894177 6.1566988, -75.5894643 6.156656, -75.5895162 6.1566161, -75.5895706 6.1565841, -75.5896423 6.1565515, -75.589706 6.156528, -75.5897308 6.1565121, -75.5897476 6.1564948, -75.589768 6.156448, -75.5897784 6.1564195, -75.5898676 6.1562468, -75.5898845 6.1562017, -75.5898958 6.1561561, -75.5898865 6.1561097, -75.5898622 6.1560594, -75.5898234 6.156007, -75.5897804 6.1559494, -75.5897295 6.1558934, -75.5896014 6.1557448, -75.5895253 6.1556603, -75.5893607 6.1554948, -75.589234 6.1553823, -75.5891434 6.1552941, -75.589111 6.155251, -75.5890824 6.1551928, -75.5890743 6.1551594, -75.5890782 6.1551237, -75.5890945 6.1550748, -75.589134 6.1550154, -75.5892057 6.1548873, -75.5893003 6.1547147, -75.5893596 6.1545937, -75.5894543 6.1544187, -75.5895028 6.1543221, -75.5895297 6.154221, -75.589541 6.1541374, -75.5895424 6.1540867, -75.5895384 6.1540374, -75.5895231 6.153995, -75.5894921 6.1539367, -75.5894545 6.1538653, -75.5894069 6.1537787, -75.5893667 6.15372, -75.589328 6.1536697, -75.5889851 6.1533833, -75.588949 6.1533467, -75.58891 6.1532843, -75.5889013 6.153238, -75.5889 6.153194, -75.5889384 6.152999, -75.5889376 6.1529394, -75.5889302 6.1529207, -75.5889088 6.1529067, -75.588822 6.15288, -75.5885258 6.1527747, -75.5884671 6.1527357, -75.5884146 6.152695, -75.588271 6.152556, -75.5882266 6.152504, -75.588208 6.152478, -75.5881892 6.1524614, -75.5881664 6.1524567, -75.5881209 6.152458, -75.5880461 6.1524642)",4.2159420289855065,204.555
5053980685,5053980688,"LINESTRING (-75.5940372 6.1611775, -75.594239 6.1607266)",4.2,15.51
5053980686,5053980689,"LINESTRING (-75.594123 6.1599287, -75.5939205 6.1598432)",8.3,3.384
5053980686,5460148779,"LINESTRING (-75.594123 6.1599287, -75.594362 6.1600473)",5.0,7.05
5053980688,3657304443,"LINESTRING (-75.594239 6.1607266, -75.594506 6.1601106)",4.7,18.662
5053980688,5053980686,"LINESTRING (-75.594239 6.1607266, -75.5939049 6.1605642, -75.5938929 6.1605402, -75.5938964 6.1605123, -75.594123 6.1599287)",4.2,39.994
5053980689,5053980686,"LINESTRING (-75.5939205 6.1598432, -75.594123 6.1599287)",8.3,3.384
5053980690,4072396886,"LINESTRING (-75.5918218 6.1588033, -75.5913767 6.1580238)",6.9,16.56
5053980690,1379567823,"LINESTRING (-75.5918218 6.1588033, -75.5922318 6.1595471)",5.0,21.62
5053980691,1379567824,"LINESTRING (-75.5922305 6.1590707, -75.5924448 6.1594503)",6.4,8.64
5053980691,1379567826,"LINESTRING (-75.5922305 6.1590707, -75.5920152 6.1586959)",3.3,16.56
5053980691,5053980692,"LINESTRING (-75.5922305 6.1590707, -75.5928498 6.1587279)",5.8,15.574
5053980692,1379567831,"LINESTRING (-75.5928498 6.1587279, -75.5930547 6.1591086)",7.5,7.36
5053980692,1379567825,"LINESTRING (-75.5928498 6.1587279, -75.5926392 6.1583414)",6.4,8.82
5053980692,5053980691,"LINESTRING (-75.5928498 6.1587279, -75.5922305 6.1590707)",5.8,15.574
5053980693,5053980694,"LINESTRING (-75.5923111 6.1585325, -75.591885 6.1577428)",3.3,34.5
5053980693,1379567826,"LINESTRING (-75.5923111 6.1585325, -75.5920152 6.1586959)",3.3,13.11
5053980694,5053980693,"LINESTRING (-75.591885 6.1577428, -75.5923111 6.1585325)",5.1000000000000005,52.731
5053980694,1378864842,"LINESTRING (-75.591885 6.1577428, -75.5922096 6.1575643)",4.2,11.07
5053980694,1378864853,"LINESTRING (-75.591885 6.1577428, -75.5916602 6.1578666, -75.5915735 6.1579147)",5.8,7.689
5053980696,3657303823,"LINESTRING (-75.5952777 6.1581896, -75.5953734 6.1583653)",4.7,5.358
5053980696,3657303817,"LINESTRING (-75.5952777 6.1581896, -75.5950288 6.1577428, -75.5948188 6.1573339, -75.5947881 6.1572675, -75.5947787 6.1572475, -75.5947626 6.1572215, -75.5947398 6.1572028, -75.5946976 6.1572088, -75.5946443 6.1572321, -75.5944163 6.1573591)",3.3,62.188
5053980696,1379579778,"LINESTRING (-75.5952777 6.1581896, -75.5951469 6.1581248, -75.5950704 6.1580968, -75.5950114 6.1580768, -75.5949511 6.1580888, -75.5948318 6.15812)",8.3,10.926
5054022245,5053980676,"LINESTRING (-75.5880461 6.1524642, -75.5881209 6.152458, -75.5881664 6.1524567, -75.5881892 6.1524614, -75.588208 6.152478, -75.5882266 6.152504, -75.588271 6.152556, -75.5884146 6.152695, -75.5884671 6.1527357, -75.5885258 6.1527747, -75.588822 6.15288, -75.5889088 6.1529067, -75.5889302 6.1529207, -75.5889376 6.1529394, -75.5889384 6.152999, -75.5889 6.153194, -75.5889013 6.153238, -75.58891 6.1532843, -75.588949 6.1533467, -75.5889851 6.1533833, -75.589328 6.1536697, -75.5893667 6.15372, -75.5894069 6.1537787, -75.5894545 6.1538653, -75.5894921 6.1539367, -75.5895231 6.153995, -75.5895384 6.1540374, -75.5895424 6.1540867, -75.589541 6.1541374, -75.5895297 6.154221, -75.5895028 6.1543221, -75.5894543 6.1544187, -75.5893596 6.1545937, -75.5893003 6.1547147, -75.5892057 6.1548873, -75.589134 6.1550154, -75.5890945 6.1550748, -75.5890782 6.1551237, -75.5890743 6.1551594, -75.5890824 6.1551928, -75.589111 6.155251, -75.5891434 6.1552941, -75.589234 6.1553823, -75.5893607 6.1554948, -75.5895253 6.1556603, -75.5896014 6.1557448, -75.5897295 6.1558934, -75.5897804 6.1559494, -75.5898234 6.156007, -75.5898622 6.1560594, -75.5898865 6.1561097, -75.5898958 6.1561561, -75.5898845 6.1562017, -75.5898676 6.1562468, -75.5897784 6.1564195, -75.589768 6.156448, -75.5897476 6.1564948, -75.5897308 6.1565121, -75.589706 6.156528, -75.5896423 6.1565515, -75.5895706 6.1565841, -75.5895162 6.1566161, -75.5894643 6.156656, -75.5894177 6.1566988, -75.5893821 6.1567368, -75.5893486 6.1567843, -75.5893043 6.1568797, -75.5892257 6.1570773, -75.5891601 6.1572987, -75.589065 6.1576628)",4.133333333333333,213.873
