u,v,u_coords,v_coords,distance_m
414934269,343600059,"(-75.5330356, 6.1535477)","(-75.5358764, 6.1543901)",317.9697064977024
414935161,5001821095,"(-75.5330611, 6.1563615)","(-75.5302525, 6.1592899)",323.97738961763713
414935161,11704037734,"(-75.5330611, 6.1563615)","(-75.5324214, 6.1557527)",73.39774598568916
414938749,414934002,"(-75.5327093, 6.1530217)","(-75.5327602, 6.1532948)",9.504236417231336
414938749,3306068469,"(-75.5327093, 6.1530217)","(-75.5327649, 6.1524165)",17.98856820071356
414940716,3746142356,"(-75.5207783, 6.1586164)","(-75.520851, 6.158512)",8.622668502057968
414940716,9400446431,"(-75.5207783, 6.1586164)","(-75.5206101, 6.1585215)",18.961113540855997
414940716,9388283663,"(-75.5207783, 6.1586164)","(-75.5236261, 6.1600769)",320.4856309116988
419001056,568952299,"(-75.4793948, 6.1697089)","(-75.4829708, 6.169638)",399.1689659226457
419001056,9400006226,"(-75.4793948, 6.1697089)","(-75.479144, 6.1700903)",29.96266741604666
419001058,419001056,"(-75.4792544, 6.1701058)","(-75.4793948, 6.1697089)",19.212034517850142
419001058,9400006226,"(-75.4792544, 6.1701058)","(-75.479144, 6.1700903)",12.330822328642212
419001059,419001058,"(-75.4791567, 6.1703683)","(-75.4792544, 6.1701058)",13.151086569819466
419001180,3746185947,"(-75.4853216, 6.1676903)","(-75.4855682, 6.1612657)",181.9031453275397
419001180,419001705,"(-75.4853216, 6.1676903)","(-75.4881914, 6.1687425)",321.68649356636627
419001180,568952299,"(-75.4853216, 6.1676903)","(-75.4829708, 6.169638)",268.00673318637126
419001681,4124262009,"(-75.4951141, 6.1745272)","(-75.4949744, 6.174365)",16.24026954801144
419001681,1841320513,"(-75.4951141, 6.1745272)","(-75.5003252, 6.170739)",591.2473213854499
419001681,5001818382,"(-75.4951141, 6.1745272)","(-75.4907572, 6.1720977)",491.0565523952868
419001705,10923301816,"(-75.4881914, 6.1687425)","(-75.4909965, 6.1676149)",314.699539029597
419001705,1841320755,"(-75.4881914, 6.1687425)","(-75.4903523, 6.1715157)",253.38015151679184
419001705,419001180,"(-75.4881914, 6.1687425)","(-75.4853216, 6.1676903)",321.68649356636627
419002361,3746142403,"(-75.5073697, 6.1594973)","(-75.507253, 6.159045)",18.151029743191415
419002361,9400447226,"(-75.5073697, 6.1594973)","(-75.5084703, 6.1607301)",127.59159707725237
419002361,8487341118,"(-75.5073697, 6.1594973)","(-75.5020326, 6.1646343)",612.803640685823
419002958,3343572269,"(-75.5146538, 6.1631397)","(-75.5156849, 6.1600607)",143.67662497296718
419002958,419002989,"(-75.5146538, 6.1631397)","(-75.5086486, 6.160968)",673.0607596736916
419002958,5324852955,"(-75.5146538, 6.1631397)","(-75.5130096, 6.1685723)",238.1447794332057
419002989,3746160981,"(-75.5086486, 6.160968)","(-75.5085368, 6.1608336)",13.03236312157038
419002989,419002958,"(-75.5086486, 6.160968)","(-75.5146538, 6.1631397)",673.0607596736916
419002989,9400447227,"(-75.5086486, 6.160968)","(-75.5088735, 6.1607968)",25.555840376591078
440763912,344794487,"(-75.5358666, 6.1541094)","(-75.5358204, 6.1542861)",7.133424903962901
440763912,4276565655,"(-75.5358666, 6.1541094)","(-75.533743, 6.1517279)",246.17629698206397
440763912,440764334,"(-75.5358666, 6.1541094)","(-75.536617, 6.1523087)",97.66591887535844
440764334,440764391,"(-75.536617, 6.1523087)","(-75.5354707, 6.150508)",137.45844325862095
440764334,440763912,"(-75.536617, 6.1523087)","(-75.5358666, 6.1541094)",97.66591887535844
440764334,4276565631,"(-75.536617, 6.1523087)","(-75.5386454, 6.1490849)",243.6152011097943
440764390,440764391,"(-75.5353025, 6.1502552)","(-75.5354707, 6.150508)",20.055581257587356
440764390,4276565647,"(-75.5353025, 6.1502552)","(-75.5348629, 6.1505559)",49.781428027488865
440764390,4276565639,"(-75.5353025, 6.1502552)","(-75.5348119, 6.1502146)",54.7742297894719
440764391,440764390,"(-75.5354707, 6.150508)","(-75.5353025, 6.1502552)",20.055581257587356
440764391,4276565649,"(-75.5354707, 6.150508)","(-75.5351539, 6.1507146)",35.82883164401804
440764391,440764334,"(-75.5354707, 6.150508)","(-75.536617, 6.1523087)",137.45844325862095
440764629,309313473,"(-75.5311656, 6.1540674)","(-75.5312969, 6.1544541)",18.199276782058302
440765229,440765238,"(-75.518314, 6.1558889)","(-75.5186815, 6.1584956)",83.55546249590813
440765229,5301517792,"(-75.518314, 6.1558889)","(-75.5173158, 6.1519273)",157.01817127844078
440765229,5301517792,"(-75.518314, 6.1558889)","(-75.5173158, 6.1519273)",157.01817127844078
440765238,440765229,"(-75.5186815, 6.1584956)","(-75.518314, 6.1558889)",83.55546249590813
440765238,5324852837,"(-75.5186815, 6.1584956)","(-75.518665, 6.1587661)",7.774958385246555
440765240,440765238,"(-75.5190334, 6.1586646)","(-75.5186815, 6.1584956)",39.56275308284552
440765240,5324852837,"(-75.5190334, 6.1586646)","(-75.518665, 6.1587661)",41.21962688354202
440765240,9400446431,"(-75.5190334, 6.1586646)","(-75.5206101, 6.1585215)",176.04199877627727
455861540,569680313,"(-75.5817623, 6.1856938)","(-75.5813189, 6.185444)",49.97910774406888
455861540,1874698319,"(-75.5817623, 6.1856938)","(-75.5809646, 6.1870517)",96.7174537343459
567063993,567904502,"(-75.5943443, 6.174673)","(-75.5931622, 6.1739802)",133.3473880345947
567758942,567759005,"(-75.592491, 6.1739646)","(-75.5926094, 6.1739524)",13.220641347020914
567758949,567758950,"(-75.5924803, 6.1731914)","(-75.5922785, 6.1732664)",22.621935745608877
567758950,567902333,"(-75.5922785, 6.1732664)","(-75.5920185, 6.1733163)",29.055369719391596
567758950,567758951,"(-75.5922785, 6.1732664)","(-75.592168, 6.1734028)",12.903613174748616
567758951,567922608,"(-75.592168, 6.1734028)","(-75.592137, 6.1734894)",4.214760275922867
567758951,567902333,"(-75.592168, 6.1734028)","(-75.5920185, 6.1733163)",16.860002548905772
567758953,567758942,"(-75.5921311, 6.1736663)","(-75.592491, 6.1739646)",41.01964388371925
567758953,1430586132,"(-75.5921311, 6.1736663)","(-75.5919976, 6.173971)",17.13901474562175
567759005,567759006,"(-75.5926094, 6.1739524)","(-75.5927787, 6.1738588)",19.076073354582125
567759005,567911663,"(-75.5926094, 6.1739524)","(-75.5930677, 6.174029)",51.20158526359729
567759006,567759007,"(-75.5927787, 6.1738588)","(-75.5928368, 6.1737896)",6.764373850214342
567759006,567911663,"(-75.5927787, 6.1738588)","(-75.5930677, 6.174029)",32.60414050902553
567759007,567758951,"(-75.5928368, 6.1737896)","(-75.592168, 6.1734028)",75.42385487129074
567759007,3914597055,"(-75.5928368, 6.1737896)","(-75.5929002, 6.1735745)",9.262950425445263
567759008,567758949,"(-75.5928915, 6.1734963)","(-75.5924803, 6.1731914)",46.67509597839806
567759008,567906837,"(-75.5928915, 6.1734963)","(-75.5929171, 6.1732203)",8.18370951261041
567902333,4060096155,"(-75.5920185, 6.1733163)","(-75.591644, 6.1730997)",42.23427020081142
567902334,567758953,"(-75.5919692, 6.1733895)","(-75.5921311, 6.1736663)",19.640538230118846
567902334,567922608,"(-75.5919692, 6.1733895)","(-75.592137, 6.1734894)",18.935098689537956
567904502,567759007,"(-75.5931622, 6.1739802)","(-75.5928368, 6.1737896)",36.70651124365423
567904502,3914597055,"(-75.5931622, 6.1739802)","(-75.5929002, 6.1735745)",31.342661654119578
567906837,567928202,"(-75.5929171, 6.1732203)","(-75.5931006, 6.1728826)",22.529806332794
567906837,330632576,"(-75.5929171, 6.1732203)","(-75.5928089, 6.1728712)",15.490497264046702
567911663,11986525270,"(-75.5930677, 6.174029)","(-75.5935826, 6.1743338)",58.095798422412
567916243,567923568,"(-75.5938163, 6.1718602)","(-75.5908101, 6.1757779)",352.7793300617875
567922608,567759006,"(-75.592137, 6.1734894)","(-75.5927787, 6.1738588)",72.36083812464841
567922608,567758953,"(-75.592137, 6.1734894)","(-75.5921311, 6.1736663)",4.959305578931861
567923568,330648896,"(-75.5908101, 6.1757779)","(-75.5895765, 6.1775492)",146.23327001060161
567924652,11986525314,"(-75.5910181, 6.1757382)","(-75.5919675, 6.1744679)",111.69991509021875
567924652,567929285,"(-75.5910181, 6.1757382)","(-75.5943136, 6.1715027)",386.22345308982705
567928202,3505588355,"(-75.5931006, 6.1728826)","(-75.5943213, 6.1715507)",141.19490997985554
567929285,3505588351,"(-75.5943136, 6.1715027)","(-75.5945039, 6.1713083)",21.917899653834912
567929285,5524117645,"(-75.5943136, 6.1715027)","(-75.5942987, 6.171374)",3.9434570911329745
567929518,3505595294,"(-75.5943368, 6.1710637)","(-75.5942533, 6.1711496)",9.621287514918478
567929518,340689198,"(-75.5943368, 6.1710637)","(-75.5940842, 6.170666)",30.283818059898227
567932576,5475754614,"(-75.5824132, 6.1862234)","(-75.5832432, 6.1859347)",92.99501056617814
567932576,9413105669,"(-75.5824132, 6.1862234)","(-75.5830066, 6.185569)",68.69124891314965
567932581,9413588077,"(-75.5854023, 6.1832947)","(-75.5853071, 6.1831944)",10.986314390881134
567932581,9388139782,"(-75.5854023, 6.1832947)","(-75.5882656, 6.1796273)",335.4762411118066
567932589,2418103484,"(-75.5886288, 6.1791141)","(-75.5900194, 6.1771493)",164.54881035873137
567932589,6927595289,"(-75.5886288, 6.1791141)","(-75.5904376, 6.180383)",204.96206717445733
568952299,419001180,"(-75.4829708, 6.169638)","(-75.4853216, 6.1676903)",268.00673318637126
568952299,419001056,"(-75.4829708, 6.169638)","(-75.4793948, 6.1697089)",399.1689659226457
569133128,3110448483,"(-75.584788, 6.1796985)","(-75.5850431, 6.1793396)",30.17267035345826
569133128,330649093,"(-75.584788, 6.1796985)","(-75.5852144, 6.1809908)",59.632786030804205
569680234,569680236,"(-75.5833779, 6.1712773)","(-75.584015, 6.1710296)",71.44832644607139
569680234,569680245,"(-75.5833779, 6.1712773)","(-75.5835346, 6.1717068)",21.17887208905377
569680235,1378816137,"(-75.5838441, 6.1705919)","(-75.5836868, 6.1706471)",17.6253998474535
569680235,1378816142,"(-75.5838441, 6.1705919)","(-75.5837961, 6.1704718)",6.313211958749111
569680236,330644124,"(-75.584015, 6.1710296)","(-75.5846349, 6.1707927)",69.5084614471438
569680236,569680235,"(-75.584015, 6.1710296)","(-75.5838441, 6.1705919)",22.62729381353888
569680237,1379564557,"(-75.5817776, 6.1714165)","(-75.5814897, 6.171525)",32.27785590966035
569680238,569680239,"(-75.5825427, 6.1711054)","(-75.5827077, 6.1715398)",22.02504304612518
569680238,7407740875,"(-75.5825427, 6.1711054)","(-75.5819841, 6.1713359)",62.681686520439065
569680239,569680234,"(-75.5827077, 6.1715398)","(-75.5833779, 6.1712773)",75.16558546670183
569680239,569680259,"(-75.5827077, 6.1715398)","(-75.5828722, 6.1719729)",21.958476379130808
569680239,569680238,"(-75.5827077, 6.1715398)","(-75.5825427, 6.1711054)",22.02504304612518
569680240,569680238,"(-75.5832112, 6.1708392)","(-75.5825427, 6.1711054)",74.98681442022736
569680240,569680234,"(-75.5832112, 6.1708392)","(-75.5833779, 6.1712773)",22.239846536788935
569680243,569680253,"(-75.5838849, 6.1725629)","(-75.5841529, 6.1733318)",36.76792778473381
569680243,5534298699,"(-75.5838849, 6.1725629)","(-75.5839224, 6.1725462)",4.211571268867403
569680244,569680260,"(-75.5837123, 6.1721518)","(-75.5830711, 6.1724052)",71.91923075344022
569680244,569680243,"(-75.5837123, 6.1721518)","(-75.5838849, 6.1725629)",22.401369026337186
569680245,330642881,"(-75.5835346, 6.1717068)","(-75.5841805, 6.1714525)",72.44377744090494
569680245,569680244,"(-75.5835346, 6.1717068)","(-75.5837123, 6.1721518)",23.37771013311216
569680245,569680259,"(-75.5835346, 6.1717068)","(-75.5828722, 6.1719729)",74.30897197224428
569680246,569680247,"(-75.5853914, 6.1724585)","(-75.5846761, 6.1726969)",80.11925545914696
569680246,330644597,"(-75.5853914, 6.1724585)","(-75.5855413, 6.1727599)",18.7129615726495
569680247,5534298705,"(-75.5846761, 6.1726969)","(-75.5840574, 6.172901)",69.2944939014536
569680247,330642287,"(-75.5846761, 6.1726969)","(-75.5845051, 6.1722876)",22.221972625306126
569680248,569680244,"(-75.584354, 6.1719137)","(-75.5837123, 6.1721518)",71.93435939098518
569680248,330642881,"(-75.584354, 6.1719137)","(-75.5841805, 6.1714525)",23.226528147898154
569680249,569680265,"(-75.5834642, 6.1735648)","(-75.5827524, 6.1738055)",79.73531751894689
569680249,5534298713,"(-75.5834642, 6.1735648)","(-75.5835137, 6.173548)",5.54509627020063
569680249,569680250,"(-75.5834642, 6.1735648)","(-75.5836542, 6.1740817)",25.618949842012192
569680250,5534298709,"(-75.5836542, 6.1740817)","(-75.5837046, 6.1740657)",5.64341007079659
569680250,569680273,"(-75.5836542, 6.1740817)","(-75.583829, 6.174555)",23.534340375635697
569680251,5534298712,"(-75.5845002, 6.1743322)","(-75.5838784, 6.1745386)",69.64461587257085
569680251,569680277,"(-75.5845002, 6.1743322)","(-75.5846864, 6.1748678)",25.56757330623449
569680252,5534298704,"(-75.5843316, 6.1738473)","(-75.5843811, 6.1738296)",5.547257853448413
569680252,569680251,"(-75.5843316, 6.1738473)","(-75.5845002, 6.1743322)",23.149770808089865
569680253,5534298713,"(-75.5841529, 6.1733318)","(-75.5835137, 6.173548)",71.60281507653633
569680253,5534298700,"(-75.5841529, 6.1733318)","(-75.5841995, 6.1733161)",5.2199605355408565
569680253,569680252,"(-75.5841529, 6.1733318)","(-75.5843316, 6.1738473)",24.561809090974915
569680254,5534298703,"(-75.58522, 6.1740849)","(-75.5845487, 6.1743161)",75.20836194388534
569680254,569680255,"(-75.58522, 6.1740849)","(-75.5850319, 6.1736048)",24.879341894479712
569680255,330642391,"(-75.5850319, 6.1736048)","(-75.5855418, 6.1734969)",56.99608198695718
569680255,330643732,"(-75.5850319, 6.1736048)","(-75.5848359, 6.1731008)",25.98021346693228
569680256,569680270,"(-75.5823019, 6.1727174)","(-75.5815892, 6.1730083)",79.96457498812963
569680256,569680257,"(-75.5823019, 6.1727174)","(-75.5821234, 6.1722711)",23.47323855822535
569680257,569680259,"(-75.5821234, 6.1722711)","(-75.5828722, 6.1719729)",83.99429052725623
569680257,569680262,"(-75.5821234, 6.1722711)","(-75.581411, 6.1725555)",79.91318074466068
569680257,569680258,"(-75.5821234, 6.1722711)","(-75.5819459, 6.1718401)",23.155633784945973
569680258,569680239,"(-75.5819459, 6.1718401)","(-75.5827077, 6.1715398)",85.44412991542822
569680258,569680237,"(-75.5819459, 6.1718401)","(-75.5817776, 6.1714165)",22.173357971537552
569680259,9376067862,"(-75.5828722, 6.1719729)","(-75.5830206, 6.1723537)",19.659514730173825
569680259,569680239,"(-75.5828722, 6.1719729)","(-75.5827077, 6.1715398)",21.958476379130808
569680259,569680245,"(-75.5828722, 6.1719729)","(-75.5835346, 6.1717068)",74.30897197224428
569680259,569680257,"(-75.5828722, 6.1719729)","(-75.5821234, 6.1722711)",83.99429052725623
569680260,9376067863,"(-75.5830711, 6.1724052)","(-75.5830284, 6.1724246)",4.796768479678263
569680260,9376067862,"(-75.5830711, 6.1724052)","(-75.5830206, 6.1723537)",5.816027677377551
569680261,5534298708,"(-75.583199, 6.1728453)","(-75.583247, 6.1728255)",5.386159282766085
569680261,569680249,"(-75.583199, 6.1728453)","(-75.5834642, 6.1735648)",35.727926563789296
569680262,569680257,"(-75.581411, 6.1725555)","(-75.5821234, 6.1722711)",79.91318074466068
569680262,569680263,"(-75.581411, 6.1725555)","(-75.5812415, 6.1721244)",22.398103966869073
569680262,569680270,"(-75.581411, 6.1725555)","(-75.5815892, 6.1730083)",23.54130565236568
569680262,330642883,"(-75.581411, 6.1725555)","(-75.580663, 6.1728514)",83.89920235443063
569680263,569680258,"(-75.5812415, 6.1721244)","(-75.5819459, 6.1718401)",79.02435108870861
569680263,569680264,"(-75.5812415, 6.1721244)","(-75.5810613, 6.1716857)",23.52471578458257
569680263,569680262,"(-75.5812415, 6.1721244)","(-75.581411, 6.1725555)",22.398103966869073
569680264,9259246570,"(-75.5810613, 6.1716857)","(-75.5806342, 6.1718414)",47.87080732996655
569680264,569680263,"(-75.5810613, 6.1716857)","(-75.5812415, 6.1721244)",23.52471578458257
569680264,5534298717,"(-75.5810613, 6.1716857)","(-75.5813238, 6.1705963)",42.1452232407957
569680265,9375469076,"(-75.5827524, 6.1738055)","(-75.5827011, 6.1738229)",5.7467123317664335
569680265,569680249,"(-75.5827524, 6.1738055)","(-75.5834642, 6.1735648)",79.73531751894689
569680265,569680266,"(-75.5827524, 6.1738055)","(-75.582488, 6.1731248)",35.06059023139141
569680266,569680261,"(-75.582488, 6.1731248)","(-75.583199, 6.1728453)",79.7442338270403
569680266,9372951299,"(-75.582488, 6.1731248)","(-75.5824338, 6.173053)",6.370888429181378
569680267,569680250,"(-75.5829436, 6.1743159)","(-75.5836542, 6.1740817)",79.58684675403275
569680267,569680265,"(-75.5829436, 6.1743159)","(-75.5827524, 6.1738055)",25.62982932289448
569680268,9375469086,"(-75.5820128, 6.1740557)","(-75.5819532, 6.1740758)",6.67622534499979
569680268,9375469076,"(-75.5820128, 6.1740557)","(-75.5827011, 6.1738229)",77.10299640209537
569680268,569680269,"(-75.5820128, 6.1740557)","(-75.5817713, 6.1734209)",32.22183925888772
569680269,9375469075,"(-75.5817713, 6.1734209)","(-75.582454, 6.1731388)",76.60833090801223
569680269,9372951300,"(-75.5817713, 6.1734209)","(-75.5817218, 6.1733624)",5.759850390283057
569680270,569680262,"(-75.5815892, 6.1730083)","(-75.581411, 6.1725555)",23.54130565236568
569680270,9372951300,"(-75.5815892, 6.1730083)","(-75.5817218, 6.1733624)",17.777105496127167
569680270,330642825,"(-75.5815892, 6.1730083)","(-75.5808432, 6.1733056)",83.68086178404054
569680271,5534404650,"(-75.5812634, 6.1743092)","(-75.5812986, 6.1742972)",3.9433082421092887
569680271,569680287,"(-75.5812634, 6.1743092)","(-75.581417, 6.1747472)",21.030961234603893
569680271,330636779,"(-75.5812634, 6.1743092)","(-75.5811775, 6.1743382)",9.62235140751268
569680272,9375469079,"(-75.5833265, 6.175322)","(-75.5832724, 6.1753391)",6.057545661461638
569680272,569680283,"(-75.5833265, 6.175322)","(-75.583137, 6.1747865)",25.86709923943833
569680273,569680283,"(-75.583829, 6.174555)","(-75.583137, 6.1747865)",77.51151150526049
569680273,569680274,"(-75.583829, 6.174555)","(-75.5840265, 6.1750884)",26.569284179367067
569680274,569680272,"(-75.5840265, 6.1750884)","(-75.5833265, 6.175322)",78.40626372199806
569680274,569680275,"(-75.5840265, 6.1750884)","(-75.5842251, 6.1756434)",27.009640013899
569680275,5534298711,"(-75.5842251, 6.1756434)","(-75.5842858, 6.175623)",6.799273359884969
569680275,9375469071,"(-75.5842251, 6.1756434)","(-75.5843011, 6.1763819)",22.214729473000492
569680276,5534298702,"(-75.5848789, 6.1754231)","(-75.5849275, 6.1754068)",5.443820428480583
569680277,5534298710,"(-75.5846864, 6.1748678)","(-75.5840711, 6.1750734)",68.91969935518748
569680277,569680276,"(-75.5846864, 6.1748678)","(-75.5848789, 6.1754231)",26.458101582333114
569680278,1672213670,"(-75.5852012, 6.1769255)","(-75.5846156, 6.1777819)",69.56766935843791
569680279,569680272,"(-75.5835175, 6.1758819)","(-75.5833265, 6.175322)",26.398349305100595
569680279,569680275,"(-75.5835175, 6.1758819)","(-75.5842251, 6.1756434)",79.26299634332254
569680281,330644603,"(-75.5843494, 6.1763884)","(-75.5852779, 6.1765137)",103.70143893349851
569680281,5534298711,"(-75.5843494, 6.1763884)","(-75.5842858, 6.175623)",22.431892670421828
569680282,9375469071,"(-75.5836746, 6.1762969)","(-75.5843011, 6.1763819)",69.9723707692115
569680282,569680279,"(-75.5836746, 6.1762969)","(-75.5835175, 6.1758819)",20.991443238836602
569680283,9375469078,"(-75.583137, 6.1747865)","(-75.5830847, 6.1748038)",5.857717824699615
